"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HTDD","MNPN","MXPN","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USC00456974","REPUBLIC, WA US","2006-09",,"224","16","3","3","0","0","0","3","0","19","4","28","0","0.0","0.18","95",,"336","232",,,"0.46",,"0.0","57.4","75.5","39.4",,,,,,,,
"USC00456974","REPUBLIC, WA US","2006-10",,"224","0","5","2","0","0","0","18","0","1","0","7","0","0.0","0.90","70",,"1019","682",,,"1.06",,"0.0","43.0","56.1","29.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2006-11",,"224","0","18","12","13","7","1","22","6","0","0","-15","9","6.0","0.52","57",,"1880","861",,,"2.96",,"15.9","31.7","37.2","26.2",,,,,,,,
"USC00456974","REPUBLIC, WA US","2006-12",,,,"11","9","31","6",,,"22","0","0",,"20","4.2","0.72","41",,,,,,"3.13",,"19.1",,"28.1",,,,,,,,,
"USC00456974","REPUBLIC, WA US","2007-01",,,,"6","1","31","1",,,"17","0","0",,"18","2.7","0.20","40",,,,,,"0.38",,"4.2",,"27.4",,,,,,,,,
"USC00456974","REPUBLIC, WA US","2007-02",,,"0","7","5","28","3","1","15","6","0","0","0","16","2.4","0.42","53",,,"764",,,"1.43",,"5.2","32.7","38.3","27.1",,,,,,,,
"USC00456974","REPUBLIC, WA US","2007-03",,,"0","5","3","11","1","0","18","0","0","0","16","16","1.2","0.30","63",,,"737",,,"0.64",,"1.2","41.2","51.3","31.2",,,,,,,,
"USC00456974","REPUBLIC, WA US","2007-04",,,"0","4","2","0","0","0","22","0","2","0","18","0","0.0","0.14","73",,,"589",,,"0.30",,"0.0","43.3","57.7","28.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2007-05",,,"0","5","4","0","0","0","9","0","15","0","26","0","0.0","0.40","79",,,"344",,,"0.99",,"0.0","52.6","68.7","36.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2007-06",,,"11","5","4","0","0","0","0","0","15","1","34","0","0.0","0.70","91",,,"207",,,"1.65",,"0.0","58.4","72.9","43.9",,,,,,,,
"USC00456974","REPUBLIC, WA US","2007-07",,,"139","4","1","0","0","0","0","0","30","13","38","0","0.0","0.13","98",,"15","15",,,"0.22",,"0.0","69.1","87.6","50.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2007-08",,,"22","1","1","0","0","0","0","0","29","3","37","0","0.0","0.25","94",,"93","78",,,"0.25",,"0.0","63.3","81.3","45.2",,,,,,,,
"USC00456974","REPUBLIC, WA US","2007-09",,,"1","5","2","0","0","0","6","0","14","0","26","0","0.0","0.60","86",,"397","304",,,"0.92",,"0.0","54.1","70.2","38.0",,,,,,,,
"USC00456974","REPUBLIC, WA US","2007-10",,,"0","9","4","0","0","0","17","0","1","0","18","0","0.0","0.27","70",,"1081","683",,,"0.91",,"0.0","42.2","52.6","31.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2007-11",,,"0","11","5","0","0","0","21","8","0","0","6","0","0.0","0.46","50",,"1954","873",,,"1.21",,"0.0","31.9","40.4","23.4",,,,,,,,
"USC00456974","REPUBLIC, WA US","2007-12",,,,"23","13",,,"0","26","21","0","0","1",,,"0.55","47",,,,,,"3.06",,,"22.6","29.8","15.3",,,,,,,,
"USC00456974","REPUBLIC, WA US","2008-02",,,"0","9","1","3","2","0","28","4","0","0","2","1","2.0","0.12","53",,,"987",,,"0.41",,"4.4","29.8","40.6","19.0",,,,,,,,
"USC00456974","REPUBLIC, WA US","2008-03",,,"0","17","3",,"3","0","30","0","0","0","15",,"2.0","0.26","52",,,"947",,,"1.15",,"7.6","34.4","45.3","23.6",,,,,,,,
"USC00456974","REPUBLIC, WA US","2008-04",,,"0","16","4","0","0","0","28","0","1","0","14","0","0.0","0.28","71",,,"717",,,"1.34",,"0.0","39.6","53.4","25.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2008-05",,,"9","11","4","0","0","0","6","0","14","0","22","0","0.0","0.33","88",,,"334",,,"1.11",,"0.0","54.5","70.2","38.9",,,,,,,,
"USC00456974","REPUBLIC, WA US","2008-06",,,"26","12","7","0","0","0","1","0","19","3","32","0","0.0","0.33","100",,,"222",,,"1.73",,"0.0","58.2","75.1","41.2",,,,,,,,
"USC00456974","REPUBLIC, WA US","2008-07",,,"66","4","3","0","0","0","0","0","31","7","39","0","0.0","0.70","95",,"27","27",,,"1.03",,"0.0","66.3","85.6","46.9",,,,,,,,
"USC00456974","REPUBLIC, WA US","2008-08",,,"92","10","7","0","0","0","0","0","30","8","35","0","0.0","0.33","102",,"122","95",,,"1.36",,"0.0","64.9","83.2","46.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2008-09",,,"1","6","2","0","0","0","6","0","20","2","27","0","0.0","0.39","92",,"423","300",,,"0.69",,"0.0","55.0","73.9","36.1",,,,,,,,
"USC00456974","REPUBLIC, WA US","2008-10",,,"0","10","5","0","0","0","21","0","2","0","17","0","0.0","0.26","86",,"1094","671",,,"0.89",,"0.0","42.3","55.6","29.1",,,,,,,,
"USC00456974","REPUBLIC, WA US","2008-11",,,"0","17","9","0","2","0","24","4","0","0","15","0","1.3","0.40","51",,"2003","909",,,"2.36",,"2.6","32.7","38.6","26.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2008-12",,,"0","19","8",,"14","8","31","23","0","0","-22",,"5.0","0.27","40",,"3511","1508",,,"2.15",,"32.4","16.3","22.9","9.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2009-01",,"0","0","8","4",,"4","7","31","25","0","0","-14",,"4.0","0.31","42",,"4897","1385",,,"1.06",,"13.3","18.8","26.6","11.0",,,,,,,,
"USC00456974","REPUBLIC, WA US","2009-02",,"0","0","10","5",,"4","1","28","5","0","0","-1",,"10.0","0.48","41",,"5977","1080",,,"1.37",,"18.0","26.4","36.2","16.6",,,,,,,,
"USC00456974","REPUBLIC, WA US","2009-03",,"0","0","12","4",,"2","1","31","3","0","0","-5",,"2.0","0.47","54",,"7007","1030",,,"1.43",,"4.7","31.8","42.0","21.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2009-04",,"0","0","6","2","0","1","0","25","0","4","0","19","0","6.0","0.60","80",,"7662","655",,,"0.92",,"6.0","42.5","57.1","28.0",,,,,,,,
"USC00456974","REPUBLIC, WA US","2009-05",,"1","1","9","3","0","0","0","12","0","13","0","26","0","0.0","0.25","89",,"8049","387",,,"0.90",,"0.0","52.4","69.2","35.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2009-06",,"5","4","17","10","0","0","0","0","0","25","0","37","0","0.0","0.44","87",,"8203","154",,,"2.35",,"0.0","60.0","76.4","43.6",,,,,,,,
"USC00456974","REPUBLIC, WA US","2009-07",,"116","111","14","7","0","0","0","0","0","29","12","38","0","0.0","1.05","96",,"35","35",,,"3.35",,"0.0","67.6","86.2","49.1",,,,,,,,
"USC00456974","REPUBLIC, WA US","2009-08",,"214","98","6","2","0","0","0","0","0","28","12","37","0","0.0","0.14","99",,"94","59",,,"0.41",,"0.0","66.4","85.4","47.4",,,,,,,,
"USC00456974","REPUBLIC, WA US","2009-09",,"231","17","5","2","0","0","0","4","0","23","4","29","0","0.0","0.30","96",,"270","176",,,"0.70",,"0.0","59.4","78.8","40.0",,,,,,,,
"USC00456974","REPUBLIC, WA US","2009-10",,"231","0","19","6","0","1","0","18","0","0","0","7","0","2.0","0.49","62",,"1035","765",,,"2.08",,"2.0","39.3","49.8","28.9",,,,,,,,
"USC00456974","REPUBLIC, WA US","2009-11",,"231","0","17","5",,"1","0","26","1","0","0","15",,"2.0","0.30","48",,"1944","909",,,"1.25",,"2.9","33.6","40.0","27.2",,,,,,,,
"USC00456974","REPUBLIC, WA US","2009-12",,"231","0","12","9",,"5","5","31","23","0","0","-11",,"3.0","0.30","38",,"3393","1449",,,"1.82",,"11.3","18.2","25.1","11.4",,,,,,,,
"USC00456974","REPUBLIC, WA US","2010-01",,"0","0","18","9",,"8","0","26","8","0","0","1",,"5.0","0.55","43",,"4442","1049",,,"2.50",,"19.1","28.9","34.1","23.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2010-02",,"0","0","13","6",,"2","0","27","0","0","0","15",,"2.0","0.31","52",,"5310","868",,,"1.46",,"4.3","34.0","41.3","26.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2010-03",,"0","0","9","4","0","1","0","28","0","0","0","13","0","2.0","0.97","60",,"6151","840",,,"2.02",,"2.0","37.9","49.7","26.0",,,,,,,,
"USC00456974","REPUBLIC, WA US","2010-04",,"0","0","8","4","0","1","0","15","0","4","0","18","0","1.0","0.55","78",,"6777","626",,,"1.50",,"1.0","44.1","56.8","31.4",,,,,,,,
"USC00456974","REPUBLIC, WA US","2010-05",,"0","0","18","9","0","1","0","15","0","6","0","25","0","1.0","0.48","79",,"7289","512",,,"2.38",,"1.0","48.1","61.7","34.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2010-06",,"2","2","17","10","0","0","0","0","0","14","0","36","0","0.0","0.65","82",,"7512","223",,,"3.02",,"0.0","57.5","71.1","43.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2010-07",,"88","86","6","3","0","0","0","0","0","27","11","37","0","0.0","0.24","96",,"75","75",,,"0.54",,"0.0","65.4","84.2","46.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2010-08",,"127","39","8","5","0","0","0","1","0","27","5","32","0","0.0","0.67","94",,"177","102",,,"1.33",,"0.0","63.0","81.2","44.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2010-09",,"130","3","11","3","0","0","0","2","0","16","0","29","0","0.0","0.65","83",,"481","304",,,"1.21",,"0.0","55.0","70.2","39.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2010-10",,"130","0","9","7","0","0","0","16","0","4","0","20","0","0.0","0.43","80",,"1083","602",,,"1.61",,"0.0","45.6","58.3","32.9",,,,,,,,
"USC00456974","REPUBLIC, WA US","2010-11",,"130","0","17","11",,"7","3","25","10","0","0","-14",,"3.0","0.26","56",,"2111","1028",,,"2.22",,"12.0","29.4","36.0","22.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2010-12",,"130","0","15","7",,"11","1","31","20","0","0","-9",,"3.0","0.31","38",,"3354","1243",,,"2.00",,"20.5","24.9","30.5","19.3",,,,,,,,
"USC00456974","REPUBLIC, WA US","2011-01",,"0","0","7","3",,"3","2","30","17","0","0","-8",,"3.0","0.28","48",,"4630","1277",,,"0.81",,"6.0","23.8","30.4","17.3",,,,,,,,
"USC00456974","REPUBLIC, WA US","2011-02",,"0","0","9","3",,"3","3","28","8","0","0","-9",,"3.0","0.38","47",,"5786","1155",,,"0.91",,"6.4","23.7","33.8","13.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2011-03",,"0","0","18","9",,"5","0","27","0","0","0","17",,"2.0","0.46","60",,"6685","899",,,"2.64",,"7.0","36.0","45.6","26.3",,,,,,,,
"USC00456974","REPUBLIC, WA US","2011-04",,"0","0","19","7","0","2","0","22","0","0","0","18","0","2.0","0.20","63",,"7459","774",,,"1.37",,"3.0","39.2","50.9","27.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2011-05",,"0","0","20","11","0","0","0","10","0","6","0","24","0","0.0","1.15","77",,"7909","450",,,"4.21",,"0.0","50.5","64.2","36.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2011-06",,"4","4","15","8","0","0","0","0","0","15","0","34","0","0.0","0.50","85",,"8167","258",,,"2.52",,"0.0","56.5","70.8","42.3",,,,,,,,
"USC00456974","REPUBLIC, WA US","2011-07",,"18","14","7","4","0","0","0","0","0","30","1","36","0","0.0","0.22","90",,"109","109",,,"0.74",,"0.0","61.9","79.8","44.1",,,,,,,,
"USC00456974","REPUBLIC, WA US","2011-08",,"57","40","2","0","0","0","0","0","0","31","5","34","0","0.0","0.01","96",,"148","38",,,"0.02",,"0.0","65.0","85.9","44.1",,,,,,,,
"USC00456974","REPUBLIC, WA US","2011-09",,"83","26","2","0","0","0","0","7","0","24","7","28","0","0.0","0.03","95",,"333","186",,,"0.04",,"0.0","59.7","79.8","39.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2011-10",,"83","0","12","5","0","0","0","20","0","1","0","17","0","0.0","0.50","73",,"1009","675",,,"1.40",,"0.0","43.2","55.8","30.6",,,,,,,,
"USC00456974","REPUBLIC, WA US","2011-11",,"83","0","13","8","15","6","0","29","6","0","0","4","13","5.8","0.74","50",,"2118","1109",,,"3.09",,"21.7","28.0","36.3","19.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2011-12",,"83","0","6","3","29","2","0","31","19","0","0","1","5","1.0","0.16","44",,"3395","1277",,,"0.55",,"3.3","23.8","32.0","15.6",,,,,,,,
"USC00456974","REPUBLIC, WA US","2012-01",,"0","0","14","5","31","6","3","31","20","0","0","-6","11","3.0","0.35","44",,"4735","1340",,,"1.34",,"12.9","21.8","30.4","13.2",,,,,,,,
"USC00456974","REPUBLIC, WA US","2012-02",,"0","0","15","8","29","7","1","28","7","0","0","-3","18","4.8","0.35","43",,"5821","1086",,,"1.93",,"22.1","27.6","35.6","19.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2012-03",,"0","0","15","11","31","7","0","29","0","0","0","10","18","3.5","1.45","58",,"6754","933",,,"5.09",,"12.2","34.9","45.0","24.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2012-04",,"0","0","13","7","0","1","0","17","0","5","0","21","0","1.0","0.82","81",,"7328","574",,,"2.37",,"1.0","45.9","59.8","31.9",,,,,,,,
"USC00456974","REPUBLIC, WA US","2012-05",,"0","0","10","3","0","0","0","8","0","9","0","24","0","0.0","0.45","87",,"7763","434",,,"0.93",,"0.0","51.0","66.4","35.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2012-06",,"4","4","19","12","0","0","0","0","0","15","0","33","0","0.0","0.85","81",,"8028","265",,,"4.21",,"0.0","56.3","69.1","43.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2012-07",,"125","121","12","8","0","0","0","0","0","31","8","35","0","0.0","0.55","97",,"40","40",,,"2.34",,"0.0","67.6","85.5","49.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2012-08",,"211","86","1","0","0","0","0","0","0","31","10","35","0","0.0","0.01","97",,"93","53",,,"0.01",,"0.0","66.0","86.3","45.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2012-09",,"218","7","2","0","0","0","0","3","0","29","0","28","0","0.0","0.02","88",,"297","203",,,"0.03",,"0.0","58.5","79.2","37.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2012-10",,"218","0","14","9","0","1","0","18","0","5","0","19","0","3.0","0.35","73",,"944","647",,,"1.68",,"3.0","44.1","56.3","31.9",,,,,,,,
"USC00456974","REPUBLIC, WA US","2012-11",,"218","0","21","11","9","4","0","22","5","0","0","9","6","5.0","1.70","59",,"1846","902",,,"4.92",,"9.4","34.9","39.9","29.9",,,,,,,,
"USC00456974","REPUBLIC, WA US","2012-12",,"218","0","19","12","24","15","0","29","19","0","0","7","22","11.0","0.65","46",,"3021","1174",,,"3.35",,"37.1","27.1","32.5","21.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2013-01",,"0","0","14","7","31","7","2","31","24","0","0","-5","25","6.0","0.42","40",,"4397","1377",,,"1.37",,"16.1","20.6","26.9","14.3",,,,,,,,
"USC00456974","REPUBLIC, WA US","2013-02",,"0","0","7","0","27","1","0","28","3","0","0","10","16","1.0","0.09","45",,"5387","990",,,"0.40",,"3.0","29.6","39.2","20.1",,,,,,,,
"USC00456974","REPUBLIC, WA US","2013-03",,"0","0","9","2","14","2","0","28","0","1","0","16","10","2.0","0.50","70",,"6230","843",,,"1.06",,"4.5","37.8","50.0","25.6",,,,,,,,
"USC00456974","REPUBLIC, WA US","2013-04",,"0","0","13","5","0","1","0","20","0","4","0","19","0","1.0","0.40","78",,"6867","637",,,"1.17",,"1.8","43.8","57.5","30.0",,,,,,,,
"USC00456974","REPUBLIC, WA US","2013-05",,"2","2","13","5","0","0","0","5","0","12","0","19","0","0.0","0.40","88",,"7178","310",,,"1.39",,"0.0","55.1","70.4","39.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2013-06",,"25","23","14","5","0","0","0","0","0","21","1","35","0","0.0","0.90","90",,"7360","182",,,"1.98",,"0.0","59.7","74.4","45.0",,,,,,,,
"USC00456974","REPUBLIC, WA US","2013-07",,"134","109","3","2","0","0","0","0","0","30","13","40","0","0.0","0.63","98",,"10","10",,,"0.91",,"0.0","68.2","88.0","48.3",,,,,,,,
"USC00456974","REPUBLIC, WA US","2013-08",,"218","84","8","4","0","0","0","0","0","31","7","41","0","0.0","0.43","92",,"29","18",,,"1.32",,"0.0","67.1","84.7","49.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2013-09",,"251","34","17","9","0","0","0","2","0","16","3","28","0","0.0","1.10","92",,"255","227",,,"3.50",,"0.0","58.6","72.8","44.3",,,,,,,,
"USC00456974","REPUBLIC, WA US","2013-10",,"251","0","11","2","0","0","0","24","0","1","0","20","0","0.0","0.10","70",,"949","694",,,"0.39",,"0.0","42.6","57.0","28.2",,,,,,,,
"USC00456974","REPUBLIC, WA US","2013-11",,"251","0","11","5","5","4","0","22","4","0","0","5","3","3.0","0.40","53",,"1963","1014",,,"1.23",,"7.5","31.2","38.2","24.2",,,,,,,,
"USC00456974","REPUBLIC, WA US","2013-12",,"251","0","6","1","22","2","4","31","26","0","0","-9","4","2.0","0.22","36",,"3384","1421",,,"0.42",,"5.0","19.2","25.6","12.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2014-01",,"0","0","8","3","31","5","0","30","17","0","0","3","8","2.0","0.16","53",,"4588","1204",,,"0.66",,"8.7","26.1","32.7","19.6",,,,,,,,
"USC00456974","REPUBLIC, WA US","2014-02",,"0","0","12","6","28","9","6","28","13","0","0","-18","12","4.0","0.40","50",,"5748","1160",,,"1.52",,"20.0","21.8","31.6","11.9",,,,,,,,
"USC00456974","REPUBLIC, WA US","2014-03",,"0","0","14","7","11","2","0","26","2","0","0","13","10","6.0","0.55","57",,"6615","868",,,"2.06",,"7.5","37.0","48.1","26.0",,,,,,,,
"USC00456974","REPUBLIC, WA US","2014-04",,"0","0","12","7","0","0","0","24","0","2","0","23","0","0.5","0.78","75",,"7247","632",,,"2.03",,"0.8","43.9","58.4","29.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2014-05",,"0","0","14","8","0","0","0","5","0","16","0","28","0","0.0","0.50","81",,"7596","349",,,"2.02",,"0.0","53.7","69.4","38.0",,,,,,,,
"USC00456974","REPUBLIC, WA US","2014-06",,"2","2","15","9","0","0","0","0","0","23","0","36","0","0.0","0.35","86",,"7783","186",,,"2.09",,"0.0","58.9","74.0","43.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2014-07",,"166","163","3","2","0","0","0","0","0","30","16","38","0","0.0","0.12","100",,"22","22",,,"0.25",,"0.0","69.5","89.4","49.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2014-08",,"271","106","10","5","0","0","0","0","0","30","9","40","0","0.0","0.47","97",,"65","43",,,"1.44",,"0.0","67.0","84.2","49.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2014-09",,"273","2","7","4","0","0","0","4","0","21","0","26","0","0.0","0.45","88",,"288","223",,,"1.13",,"0.0","57.6","74.5","40.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2014-10",,"273","0","12","8","0","0","0","10","0","7","0","24","0","0.0","0.60","80",,"803","515",,,"2.17",,"0.0","48.4","60.2","36.6",,,,,,,,
"USC00456974","REPUBLIC, WA US","2014-11",,"273","0","13","5",,,"1","24","8","0","0","-5",,,"0.35","55",,"1849","1046",,,"1.55",,,"30.1","38.6","21.6",,,,,,,,
"USC00456974","REPUBLIC, WA US","2014-12",,"273","0","15","7","18","4","2","30","15","0","0","-5","5","3.0","0.40","48",,"3045","1196",,,"1.93",,"9.3","26.4","31.9","20.9",,,,,,,,
"USC00456974","REPUBLIC, WA US","2015-01",,"0","0","8","4","31","5","0","31","20","0","0","6","13","5.0","0.48","39",,"4252","1207",,,"1.20",,"14.8","26.1","30.7","21.4",,,,,,,,
"USC00456974","REPUBLIC, WA US","2015-02",,"0","0","10","6","10","3","0","20","4","0","0","16","12","3.0","0.50","50",,"5084","832",,,"1.65",,"7.0","35.3","44.0","26.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2015-03",,"0","0","12","6","1","1","0","22","0","0","0","11","1","1.0","0.65","69",,"5788","704",,,"1.88",,"1.0","42.3","55.8","28.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2015-04",,"0","0","4","2","0","0","0","21","0","6","0","20","0","0.0","0.10","77",,"6388","600",,,"0.34",,"0.0","45.0","60.1","29.9",,,,,,,,
"USC00456974","REPUBLIC, WA US","2015-05",,"10","10","10","5","0","0","0","5","0","22","0","27","0","0.0","0.35","88",,"6652","264",,,"1.63",,"0.0","56.8","73.3","40.4",,,,,,,,
"USC00456974","REPUBLIC, WA US","2015-06",,"111","100","3","3","0","0","0","0","0","28","9","34","0","0.0","1.60","104",,"6727","75",,,"2.06",,"0.0","65.8","83.9","47.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2015-07",,"266","155","3","0","0","0","0","0","0","31","14","40","0","0.0","0.04","99",,"25","25",,,"0.06",,"0.0","69.2","87.6","50.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2015-08",,"364","98","6","2",,,"0","0","0","25","9","38",,,"0.15","100",,"76","51",,,"0.45",,,"66.8","83.8","49.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2015-09",,"365","0","6","1","0","0","0","8","0","18","0","26","0","0.0","0.12","88",,"391","315",,,"0.37",,"0.0","54.5","71.3","37.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2015-10",,"365","0","13","5","0","0","0","14","0","7","0","25","0","0.0","0.36","81",,"881","490",,,"1.20",,"0.0","49.2","63.4","35.0",,,,,,,,
"USC00456974","REPUBLIC, WA US","2015-11",,"365","0","13","4","7","1","3","25","8","0","0","-1","3","3.0","0.28","54",,"1930","1049",,,"1.31",,"4.5","30.0","38.7","21.4",,,,,,,,
"USC00456974","REPUBLIC, WA US","2015-12",,"365","0","22","16","31","12","0","30","20","0","0","1","16","5.0","0.45","47",,"3146","1215",,,"4.05",,"28.1","25.8","31.1","20.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2016-01",,"0","0","19","13","31","11","3","30","12","0","0","-12","22","8.0","0.47","40",,"4311","1165",,,"2.52",,"23.9","27.4","31.8","23.1",,,,,,,,
"USC00456974","REPUBLIC, WA US","2016-02",,"0","0","9","3","27","1","0","25","3","0","0","3","18","1.2","0.46","55",,"5256","945",,,"1.06",,"1.2","32.4","41.0","23.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2016-03",,"0","0","16","8","3","2","0","26","0","1","0","18","2","1.0","0.63","70",,"6041","786",,,"2.85",,"2.0","39.6","51.3","28.0",,,,,,,,
"USC00456974","REPUBLIC, WA US","2016-04",,"0","0","9","4","0","0","0","12","0","14","0","27","0","0.0","0.60","85",,"6446","404",,,"1.72",,"0.0","51.5","68.5","34.6",,,,,,,,
"USC00456974","REPUBLIC, WA US","2016-05",,"0","0","12","7","0","0","0","1","0","18","0","30","0","0.0","0.68","84",,"6721","276",,,"2.54",,"0.0","56.1","71.1","41.1",,,,,,,,
"USC00456974","REPUBLIC, WA US","2016-06",,"42","42","9","6","0","0","0","0","0","23","5","33","0","0.0","0.63","95",,"6880","159",,,"1.90",,"0.0","61.1","77.5","44.6",,,,,,,,
"USC00456974","REPUBLIC, WA US","2016-07",,"110","68","13","6","0","0","0","0","0","31","6","40","0","0.0","0.40","96",,"78","78",,,"1.65",,"0.0","64.7","81.6","47.7",,,,,,,,
"USC00456974","REPUBLIC, WA US","2016-08",,,,"5","1","0","0",,,,,,,"0","0.0","0.20",,,,,,,"0.27",,"0.0",,,,,,,,,,,
"USC00456974","REPUBLIC, WA US","2016-09",,,"0","10","4",,,"0","6","0","17","0","29",,,"0.18","84",,,"272",,,"0.63",,,"55.3","73.1","37.5",,,,,,,,
"USC00456974","REPUBLIC, WA US","2016-10",,,"0","18","10",,,"0","9","0","2","0","19",,,"1.24","74",,,"602",,,"4.87",,,"44.9","55.5","34.4",,,,,,,,
"USC00456974","REPUBLIC, WA US","2016-11",,,"0","19","8",,,"0","15","0","0","0","20",,,"0.30","61",,,"712",,,"1.71",,,"39.6","47.4","31.8",,,,,,,,
"USC00456974","REPUBLIC, WA US","2016-12",,,"0","14","4",,,"4","27","19","0","0","-11",,,"0.22","39",,,"1227",,,"0.96",,,"19.6","28.3","10.9",,,,,,,,
"USC00456974","REPUBLIC, WA US","2017-01",,"0","0","5","4",,,"10","27","16","0","0","-16",,,"0.52","41",,,"1266",,,"1.40",,,"18.1","26.5","9.6",,,,,,,,
"USC00456974","REPUBLIC, WA US","2017-02",,"0","0","12","7",,,"4","27","9","0","0","-8",,,"0.94","47",,,"1084",,,"3.90",,,"24.8","34.2","15.4",,,,,,,,
"USC00456974","REPUBLIC, WA US","2017-03",,"0","0","12","10",,,"0","25","1","0","0","9",,,"0.42","53",,,"862",,,"2.09",,,"36.3","45.5","27.0",,,,,,,,
